table_name,field_name,language,translation,field_value
stops,stop_name,fr,Uccle Calevoet,UCCLE CALEVOET
stops,stop_name,nl,Ukkel Kalevoet,UCCLE CALEVOET
stops,stop_name,fr,Uccle Sport,UCCLE SPORT
stops,stop_name,nl,Ukkel Sport,UCCLE SPORT
stops,stop_name,fr,UCL Saint-Luc,UCL SAINT-LUC
stops,stop_name,nl,UCL Saint-Luc,UCL SAINT-LUC
stops,stop_name,fr,ULB,ULB
stops,stop_name,nl,ULB,ULB
stops,stop_name,fr,Union,UNION
stops,stop_name,nl,Union,UNION
stops,stop_name,fr,UZ Brussel,UZ BRUSSEL
stops,stop_name,nl,UZ Brussel,UZ BRUSSEL
stops,stop_name,fr,UZ-Pédiatrie,UZ-PEDIATRIE
stops,stop_name,nl,UZ-Pediatrie,UZ-PEDIATRIE
stops,stop_name,fr,UZ-VUB,UZ-VUB
stops,stop_name,nl,UZ-VUB,UZ-VUB
stops,stop_name,fr,Val des Seigneurs,VAL DES SEIGNEURS
stops,stop_name,nl,Herendal,VAL DES SEIGNEURS
stops,stop_name,fr,Val Maria,VAL MARIA
stops,stop_name,nl,Mariëndaal,VAL MARIA
stops,stop_name,fr,Valduc,VALDUC
stops,stop_name,nl,Hertogendal,VALDUC
stops,stop_name,fr,Valida,VALIDA
stops,stop_name,nl,Valida,VALIDA
stops,stop_name,fr,van Beethoven,VAN BEETHOVEN
stops,stop_name,nl,van Beethoven,VAN BEETHOVEN
stops,stop_name,fr,Van Bever,VAN BEVER
stops,stop_name,nl,Van Bever,VAN BEVER
stops,stop_name,fr,Van Eyck,VAN EYCK
stops,stop_name,nl,Van Eyck,VAN EYCK
stops,stop_name,fr,Van Haelen,VAN HAELEN
stops,stop_name,nl,Van Haelen,VAN HAELEN
stops,stop_name,fr,van Kalken,VAN KALKEN
stops,stop_name,nl,van Kalken,VAN KALKEN
stops,stop_name,fr,Van Zande,VAN ZANDE
stops,stop_name,nl,Van Zande,VAN ZANDE
stops,stop_name,fr,Vandenhoven,VANDENHOVEN
stops,stop_name,nl,Vandenhoven,VANDENHOVEN
stops,stop_name,fr,Vander Elst,VANDER ELST
stops,stop_name,nl,Vander Elst,VANDER ELST
stops,stop_name,fr,Vander Meerschen,VANDER MEERSCHEN
stops,stop_name,nl,Vander Meerschen,VANDER MEERSCHEN
stops,stop_name,fr,Vanderkindere,VANDERKINDERE
stops,stop_name,nl,Vanderkindere,VANDERKINDERE
stops,stop_name,fr,Vanderstichelen,VANDERSTICHELEN
stops,stop_name,nl,Vanderstichelen,VANDERSTICHELEN
stops,stop_name,fr,Vandervelde,VANDERVELDE
stops,stop_name,nl,Vandervelde,VANDERVELDE
stops,stop_name,fr,Vandromme,VANDROMME
stops,stop_name,nl,Vandromme,VANDROMME
stops,stop_name,fr,Vanhellemont,VANHELLEMONT
stops,stop_name,nl,Vanhellemont,VANHELLEMONT
stops,stop_name,fr,Vanhuffel,VANHUFFEL
stops,stop_name,nl,Vanhuffel,VANHUFFEL
stops,stop_name,fr,Vanne,VANNE
stops,stop_name,nl,Verlaat,VANNE
stops,stop_name,fr,Varia,VARIA
stops,stop_name,nl,Varia,VARIA
stops,stop_name,fr,Veeweyde,VEEWEYDE
stops,stop_name,nl,Veeweide,VEEWEYDE
stops,stop_name,fr,Verbeyst,VERBEYST
stops,stop_name,nl,Verbeyst,VERBEYST
stops,stop_name,fr,Verboekhoven,VERBOEKHOVEN
stops,stop_name,nl,Verboekhoven,VERBOEKHOVEN
stops,stop_name,fr,Vereman,VEREMAN
stops,stop_name,nl,Vereman,VEREMAN
stops,stop_name,fr,Verger,VERGER
stops,stop_name,nl,Boomgaard,VERGER
stops,stop_name,fr,Vergote,VERGOTE
stops,stop_name,nl,Vergote,VERGOTE
stops,stop_name,fr,Verheyleweghen,VERHEYLEWEGHEN
stops,stop_name,nl,Verheyleweghen,VERHEYLEWEGHEN
stops,stop_name,fr,Verrewinkel,VERREWINKEL
stops,stop_name,nl,Verrewinkel,VERREWINKEL
stops,stop_name,fr,Versailles,VERSAILLES
stops,stop_name,nl,Versailles,VERSAILLES
stops,stop_name,fr,Vert Chasseur,VERT CHASSEUR
stops,stop_name,nl,Groene Jager,VERT CHASSEUR
stops,stop_name,fr,Vétérans Coloniaux,VETERANS COLON.
stops,stop_name,nl,Koloniale Veteranen,VETERANS COLON.
stops,stop_name,fr,Vétérinaires,VETERINAIRES
stops,stop_name,nl,Veeartsen,VETERINAIRES
stops,stop_name,fr,Viaduc E40,VIADUC E40
stops,stop_name,nl,Viaduct E40,VIADUC E40
stops,stop_name,fr,Victor Allard,VICTOR ALLARD
stops,stop_name,nl,Victor Allard,VICTOR ALLARD
stops,stop_name,fr,Victor Gambier,VICTOR GAMBIER
stops,stop_name,nl,Victor Gambier,VICTOR GAMBIER
stops,stop_name,fr,Victor Hugo,VICTOR HUGO
stops,stop_name,nl,Victor Hugo,VICTOR HUGO
stops,stop_name,fr,Vier Fonteinen,VIER FONTEINEN
stops,stop_name,nl,Vier Fonteinen,VIER FONTEINEN
stops,stop_name,fr,Vier Huiskens,VIER HUISKENS
stops,stop_name,nl,Vier Huiskens,VIER HUISKENS
stops,stop_name,fr,Vieux Chemin,VIEUX CHEMIN
stops,stop_name,nl,Oude Weg,VIEUX CHEMIN
stops,stop_name,fr,Vignette,VIGNETTE
stops,stop_name,nl,Kleine Wijngaard,VIGNETTE
stops,stop_name,fr,Villon,VILLON
stops,stop_name,nl,Villon,VILLON
stops,stop_name,fr,Vilvoorde Station,VILVOORDE STATION
stops,stop_name,nl,Vilvoorde Station,VILVOORDE STATION
stops,stop_name,fr,Vinçotte,VINCOTTE
stops,stop_name,nl,Vinçotte,VINCOTTE
stops,stop_name,fr,Violettes,VIOLETTES
stops,stop_name,nl,Viooltjes,VIOLETTES
stops,stop_name,fr,Vivier d'Oie,VIVIER D'OIE
stops,stop_name,nl,Diesdelle,VIVIER D'OIE
stops,stop_name,fr,Vleurgat,VLEURGAT
stops,stop_name,nl,Vleurgat,VLEURGAT
stops,stop_name,fr,Voetbalclub,VOETBALCLUB
stops,stop_name,nl,Voetbalclub,VOETBALCLUB
stops,stop_name,fr,Voisins,VOISINS
stops,stop_name,nl,Geburen,VOISINS
stops,stop_name,fr,Voltaire,VOLTAIRE
stops,stop_name,nl,Voltaire,VOLTAIRE
stops,stop_name,fr,Voot,VOOT
stops,stop_name,nl,Voot,VOOT
stops,stop_name,fr,VTM,VTM
stops,stop_name,nl,VTM,VTM
stops,stop_name,fr,VUB,VUB
stops,stop_name,nl,VUB,VUB
stops,stop_name,fr,Waelhem,WAELHEM
stops,stop_name,nl,Waelhem,WAELHEM
stops,stop_name,fr,Wagon,WAGON
stops,stop_name,nl,Wagen,WAGON
stops,stop_name,fr,Wappers,WAPPERS
stops,stop_name,nl,Wappers,WAPPERS
stops,stop_name,fr,Washington,WASHINGTON
stops,stop_name,nl,Washington,WASHINGTON
stops,stop_name,fr,Waterbury,WATERBURY
stops,stop_name,nl,Waterbury,WATERBURY
stops,stop_name,fr,Waterloo Wilson,WATERLOO WILSON
stops,stop_name,nl,Waterloo Wilson,WATERLOO WILSON
stops,stop_name,fr,Watermael Gare,WATERMAEL GARE
stops,stop_name,nl,Watermaal Station,WATERMAEL GARE
stops,stop_name,fr,Wauters,WAUTERS
stops,stop_name,nl,Wauters,WAUTERS
stops,stop_name,fr,Waxweiler,WAXWEILER
stops,stop_name,nl,Waxweiler,WAXWEILER
stops,stop_name,fr,Wery,WERY
stops,stop_name,nl,Wery,WERY
stops,stop_name,fr,Westland Shopping,WESTLAND SHOPPING
stops,stop_name,nl,Westland Shopping,WESTLAND SHOPPING
stops,stop_name,fr,Wiels,WIELS
stops,stop_name,nl,Wiels,WIELS
stops,stop_name,fr,Wiener,WIENER
stops,stop_name,nl,Wiener,WIENER
stops,stop_name,fr,Willebroek,WILLEBROEK
stops,stop_name,nl,Willebroek,WILLEBROEK
stops,stop_name,fr,Winteroy,WINTEROY
stops,stop_name,nl,Winteroy,WINTEROY
stops,stop_name,fr,Witloof,WITLOOF
stops,stop_name,nl,Witloof,WITLOOF
stops,stop_name,fr,Woeste,WOESTE
stops,stop_name,nl,Woeste,WOESTE
stops,stop_name,fr,Woluwe Shopping,WOLUWE SHOPPING
stops,stop_name,nl,Woluwe Shopping,WOLUWE SHOPPING
stops,stop_name,fr,Wolvendael,WOLVENDAEL
stops,stop_name,nl,Wolvendael,WOLVENDAEL
stops,stop_name,fr,WTC,WTC
stops,stop_name,nl,WTC,WTC
stops,stop_name,fr,Xavier de Bue,XAVIER DE BUE
stops,stop_name,nl,Xavier de Bue,XAVIER DE BUE
stops,stop_name,fr,Ysaye,YSAYE
stops,stop_name,nl,Ysaye,YSAYE
stops,stop_name,fr,Yser,YSER
stops,stop_name,nl,IJzer,YSER
stops,stop_name,fr,Zaman-Forest Nat.,ZAMAN-FOREST NAT.
stops,stop_name,nl,Zaman-Vorst Nat.,ZAMAN-FOREST NAT.
stops,stop_name,fr,Zavelput,ZAVELPUT
stops,stop_name,nl,Zavelput,ZAVELPUT
stops,stop_name,fr,Zeecrabbe,ZEECRABBE
stops,stop_name,nl,Zeecrabbe,ZEECRABBE
stops,stop_name,fr,Zénobe Gramme,ZENOBE GRAMME
stops,stop_name,nl,Zénobe Gramme,ZENOBE GRAMME
stops,stop_name,fr,Zéphyr,ZEPHYR
stops,stop_name,nl,Westenwind,ZEPHYR
routes,route_long_name,fr,ALBERT - GARE DE LINKEBEEK,ALBERT - GARE DE LINKEBEEK
routes,route_long_name,nl,ALBERT - STATION LINKEBEEK,ALBERT - GARE DE LINKEBEEK
routes,route_long_name,fr,ALBERT - VAN HAELEN,ALBERT - VAN HAELEN
routes,route_long_name,nl,ALBERT - VAN HAELEN,ALBERT - VAN HAELEN
routes,route_long_name,fr,AMBIORIX - UCCLE CALEVOET,AMBIORIX - UCCLE CALEVOET
routes,route_long_name,nl,AMBIORIX - UKKEL KALEVOET,AMBIORIX - UCCLE CALEVOET
routes,route_long_name,fr,ANNEESSENS - DECROLY,ANNEESSENS - DECROLY
routes,route_long_name,nl,ANNEESSENS - DECROLY,ANNEESSENS - DECROLY
routes,route_long_name,fr,BEAULIEU - HEILIGENBORRE,BEAULIEU - HEILIGENBORRE
routes,route_long_name,nl,BEAULIEU - HEILIGENBORRE,BEAULIEU - HEILIGENBORRE
routes,route_long_name,fr,BOONDAEL GARE - ROGIER,BOONDAEL GARE - ROGIER
routes,route_long_name,nl,BOONDAAL STATION - ROGIER,BOONDAEL GARE - ROGIER
routes,route_long_name,fr,BRABANCONNE - KONKEL,BRABANCONNE - KONKEL
routes,route_long_name,nl,BRABANCONNE - KONKEL,BRABANCONNE - KONKEL
routes,route_long_name,fr,BRUSSELS AIRPORT - BRUSSELS CITY,BRUSSELS AIRPORT - BRUSSELS CITY
routes,route_long_name,nl,BRUSSELS AIRPORT - BRUSSELS CITY,BRUSSELS AIRPORT - BRUSSELS CITY
routes,route_long_name,fr,CERIA - GARE DU MIDI,CERIA - GARE DU MIDI
routes,route_long_name,nl,COOVI - ZUIDSTATION,CERIA - GARE DU MIDI
routes,route_long_name,fr,DA VINCI - ROGIER,DA VINCI - ROGIER
routes,route_long_name,nl,DA VINCI - ROGIER,DA VINCI - ROGIER
routes,route_long_name,fr,DANSAERT - LOUISE,DANSAERT - LOUISE
routes,route_long_name,nl,DANSAERT - LOUIZA,DANSAERT - LOUISE
routes,route_long_name,fr,DE BROUCKERE - DELTA,DE BROUCKERE - DELTA
routes,route_long_name,nl,DE BROUCKERE - DELTA,DE BROUCKERE - DELTA
routes,route_long_name,fr,DE BROUCKERE - HOF TEN BERG,DE BROUCKERE - HOF TEN BERG
routes,route_long_name,nl,DE BROUCKERE - HOF TEN BERG,DE BROUCKERE - HOF TEN BERG
routes,route_long_name,fr,DE BROUCKERE - UZ-VUB,DE BROUCKERE - UZ-VUB
routes,route_long_name,nl,DE BROUCKERE - UZ-VUB,DE BROUCKERE - UZ-VUB
routes,route_long_name,fr,ERASME - HERRMANN-DEBROUX,ERASME - HERRMANN-DEBROUX
routes,route_long_name,nl,ERASMUS - HERRMANN-DEBROUX,ERASME - HERRMANN-DEBROUX
routes,route_long_name,fr,ETANGS NOIRS - UZ-VUB,ETANGS NOIRS - UZ-VUB
routes,route_long_name,nl,ZWARTE VIJVERS - UZ-VUB,ETANGS NOIRS - UZ-VUB
routes,route_long_name,fr,EUROCONTROL - HEYSEL,EUROCONTROL - HEYSEL
routes,route_long_name,nl,EUROCONTROL - HEIZEL,EUROCONTROL - HEYSEL
routes,route_long_name,fr,GARE CENTRALE - CIMETIERE DE BRUXELLES,GARE CENTRALE - CIMETIERE DE BRUXELLES
routes,route_long_name,nl,CENTRAAL STATION - BEGRAAFPLAATS VAN BRUSSEL,GARE CENTRALE - CIMETIERE DE BRUXELLES
routes,route_long_name,fr,GARE CENTRALE - FOREST (BERVOETS),GARE CENTRALE - FOREST (BERVOETS)
routes,route_long_name,nl,CENTRAAL STATION - VORST (BERVOETS),GARE CENTRALE - FOREST (BERVOETS)
routes,route_long_name,fr,GARE CENTRALE - FORT-JACO,GARE CENTRALE - FORT-JACO
routes,route_long_name,nl,CENTRAAL STATION - FORT-JACO,GARE CENTRALE - FORT-JACO
routes,route_long_name,fr,GARE CENTRALE - GARE DE BERCHEM,GARE CENTRALE - GARE DE BERCHEM
routes,route_long_name,nl,CENTRAAL STATION - BERCHEM STATION,GARE CENTRALE - GARE DE BERCHEM
routes,route_long_name,fr,GARE CENTRALE - HEROS,GARE CENTRALE - HEROS
routes,route_long_name,nl,CENTRAAL STATION - HELDEN,GARE CENTRALE - HEROS
routes,route_long_name,fr,GARE CENTRALE - HERRMANN-DEBROUX,GARE CENTRALE - HERRMANN-DEBROUX
routes,route_long_name,nl,CENTRAAL STATION - HERRMANN-DEBROUX,GARE CENTRALE - HERRMANN-DEBROUX
routes,route_long_name,fr,GARE CENTRALE - HEYSEL,GARE CENTRALE - HEYSEL
routes,route_long_name,nl,CENTRAAL STATION - HEIZEL,GARE CENTRALE - HEYSEL
routes,route_long_name,fr,GARE CENTRALE - HOMBORCH,GARE CENTRALE - HOMBORCH
routes,route_long_name,nl,CENTRAAL STATION - HOMBORCH,GARE CENTRALE - HOMBORCH
routes,route_long_name,fr,GARE CENTRALE - KRAAINEM,GARE CENTRALE - KRAAINEM
routes,route_long_name,nl,CENTRAAL STATION - KRAAINEM,GARE CENTRALE - KRAAINEM
routes,route_long_name,fr,GARE CENTRALE - MACHELEN,GARE CENTRALE - MACHELEN
routes,route_long_name,nl,CENTRAAL STATION - MACHELEN,GARE CENTRALE - MACHELEN
routes,route_long_name,fr,GARE CENTRALE - MUSEE DU TRAM,GARE CENTRALE - MUSEE DU TRAM
routes,route_long_name,nl,CENTRAAL STATION - TRAMMUSEUM,GARE CENTRALE - MUSEE DU TRAM
routes,route_long_name,fr,GARE CENTRALE - PEAGE,GARE CENTRALE - PEAGE
routes,route_long_name,nl,CENTRAAL STATION - TOL,GARE CENTRALE - PEAGE
routes,route_long_name,fr,GARE CENTRALE - STALLE P,GARE CENTRALE - STALLE P
routes,route_long_name,nl,CENTRAAL STATION - STALLE P,GARE CENTRALE - STALLE P
routes,route_long_name,fr,GARE CENTRALE - WESTLAND SHOPPING,GARE CENTRALE - WESTLAND SHOPPING
routes,route_long_name,nl,CENTRAAL STATION - WESTLAND SHOPPING,GARE CENTRALE - WESTLAND SHOPPING
routes,route_long_name,fr,GARE CENTRALE - WIENER,GARE CENTRALE - WIENER
routes,route_long_name,nl,CENTRAAL STATION - WIENER,GARE CENTRALE - WIENER
routes,route_long_name,fr,GARE DE BERCHEM - DROGENBOS,GARE DE BERCHEM - DROGENBOS
routes,route_long_name,nl,STATION BERCHEM  - DROGENBOS,GARE DE BERCHEM - DROGENBOS
routes,route_long_name,fr,GARE DE BERCHEM - VAL MARIA,GARE DE BERCHEM - VAL MARIA
routes,route_long_name,nl,STATION BERCHEM - MARIENDAAL,GARE DE BERCHEM - VAL MARIA
routes,route_long_name,fr,GARE DE L'OUEST - STOCKEL,GARE DE L'OUEST - STOCKEL
routes,route_long_name,nl,WESTSTATION - STOKKEL,GARE DE L'OUEST - STOCKEL
routes,route_long_name,fr,GARE DU MIDI - LOT STATION,GARE DU MIDI - LOT STATION
routes,route_long_name,nl,ZUIDSTATION - LOT STATION,GARE DU MIDI - LOT STATION
routes,route_long_name,fr,GARE DU MIDI - SIMONIS,GARE DU MIDI - SIMONIS
routes,route_long_name,nl,ZUIDSTATION - SIMONIS,GARE DU MIDI - SIMONIS
routes,route_long_name,fr,GARE DU NORD - BIENFAITEURS,GARE DU NORD - BIENFAITEURS
routes,route_long_name,nl,NOORDSTATION - WELDOENERS,GARE DU NORD - BIENFAITEURS
routes,route_long_name,fr,GARE DU NORD - MONTGOMERY,GARE DU NORD - MONTGOMERY
routes,route_long_name,nl,NOORDSTATION - MONTGOMERY,GARE DU NORD - MONTGOMERY
routes,route_long_name,fr,GARE DU NORD - STALLE (P),GARE DU NORD - STALLE (P)
routes,route_long_name,nl,NOORDSTATION - STALLE (P),GARE DU NORD - STALLE (P)
routes,route_long_name,fr,GRAND-PLACE - WIENER,GRAND-PLACE - WIENER
routes,route_long_name,nl,GROTE MARKT - WIENER,GRAND-PLACE - WIENER
routes,route_long_name,fr,GROOT-BIJGAARDEN - ROI BAUDOUIN,GROOT-BIJGAARDEN - ROI BAUDOUIN
routes,route_long_name,nl,GROOT-BIJGAARDEN - KONING BOUDEWIJN,GROOT-BIJGAARDEN - ROI BAUDOUIN
routes,route_long_name,fr,HEEMBEEK - VILVOORDE STATION,HEEMBEEK - VILVOORDE STATION
routes,route_long_name,nl,HEEMBEEK - VILVOORDE STATION,HEEMBEEK - VILVOORDE STATION
routes,route_long_name,fr,HEROS - BON AIR,HEROS - BON AIR
routes,route_long_name,nl,HELDEN - GOEDE LUCHT,HEROS - BON AIR
routes,route_long_name,fr,HEROS - TRANSVAAL,HEROS - TRANSVAAL
routes,route_long_name,nl,HELDEN - TRANSVAAL,HEROS - TRANSVAAL
routes,route_long_name,fr,HEROS - VIVIER D'OIE,HEROS - VIVIER D'OIE
routes,route_long_name,nl,HELDEN - DIESDELLE,HEROS - VIVIER D'OIE
routes,route_long_name,fr,HOPITAL ETTERBEEK-IXELLES - BORDET STATION,HOPITAL ETTERBEEK-IXELLES - BORDET STATION
routes,route_long_name,nl,ZIEKH. ETTERBEEK-ELSENE - BORDET STATION,HOPITAL ETTERBEEK-IXELLES - BORDET STATION
routes,route_long_name,fr,HOPITAL MILITAIRE - CHURCHILL,HOPITAL MILITAIRE - CHURCHILL
routes,route_long_name,nl,MILITAIR HOSPITAAL - CHURCHILL,HOPITAL MILITAIRE - CHURCHILL
routes,route_long_name,fr,HUMANITE - GARE DU MIDI,HUMANITE - GARE DU MIDI
routes,route_long_name,nl,HUMANITEIT - ZUIDSTATION,HUMANITE - GARE DU MIDI
routes,route_long_name,fr,HUNDERENVELD - GARE DU NORD,HUNDERENVELD - GARE DU NORD
routes,route_long_name,nl,HUNDERENVELD - NOORDSTATION,HUNDERENVELD - GARE DU NORD
routes,route_long_name,fr,KRAAINEM - HIPPODROME,KRAAINEM - HIPPODROME
routes,route_long_name,nl,KRAAINEM - HIPPODROOM,KRAAINEM - HIPPODROME
routes,route_long_name,fr,KRAAINEM - OPPEM,KRAAINEM - OPPEM
routes,route_long_name,nl,KRAAINEM - OPPEM,KRAAINEM - OPPEM
routes,route_long_name,fr,KRAAINEM - SCHUMAN,KRAAINEM - SCHUMAN
routes,route_long_name,nl,KRAAINEM - SCHUMAN,KRAAINEM - SCHUMAN
routes,route_long_name,fr,LOUISE - ROODEBEEK,LOUISE - ROODEBEEK
routes,route_long_name,nl,LOUIZA - ROODEBEEK,LOUISE - ROODEBEEK
routes,route_long_name,fr,LUXEMBOURG - PLEIADES,LUXEMBOURG - PLEIADES
routes,route_long_name,nl,LUXEMBURG - PLEJADEN,LUXEMBOURG - PLEIADES
routes,route_long_name,fr,MACHTENS - BOCKSTAEL,MACHTENS - BOCKSTAEL
routes,route_long_name,nl,MACHTENS - BOCKSTAEL,MACHTENS - BOCKSTAEL
routes,route_long_name,fr,MAELBEEK - KONKEL,MAELBEEK - KONKEL
routes,route_long_name,nl,MAALBEEK - KONKEL,MAELBEEK - KONKEL
routes,route_long_name,fr,MAES - LUXEMBOURG,MAES - LUXEMBOURG
routes,route_long_name,nl,MAES - LUXEMBURG,MAES - LUXEMBOURG
routes,route_long_name,fr,MARIUS RENARD - MONTGOMERY,MARIUS RENARD - MONTGOMERY
routes,route_long_name,nl,MARIUS RENARD - MONTGOMERY,MARIUS RENARD - MONTGOMERY
routes,route_long_name,fr,MONTGOMERY - BAN-EIK,MONTGOMERY - BAN-EIK
routes,route_long_name,nl,MONTGOMERY - BAN-EIK,MONTGOMERY - BAN-EIK
routes,route_long_name,fr,MONTGOMERY - TERVUREN STATION,MONTGOMERY - TERVUREN STATION
routes,route_long_name,nl,MONTGOMERY - TERVUREN STATION,MONTGOMERY - TERVUREN STATION
routes,route_long_name,fr,MOORTEBEEK - PANNENHUIS,MOORTEBEEK - PANNENHUIS
routes,route_long_name,nl,MOORTEBEEK - PANNENHUIS,MOORTEBEEK - PANNENHUIS
routes,route_long_name,fr,NEERSTALLE - FLAGEY,NEERSTALLE - FLAGEY
routes,route_long_name,nl,NEERSTALLE - FLAGEY,NEERSTALLE - FLAGEY
routes,route_long_name,fr,PORTE DE NAMUR - BORDET STATION,PORTE DE NAMUR - BORDET STATION
routes,route_long_name,nl,NAAMSEPOORT - BORDET STATION,PORTE DE NAMUR - BORDET STATION
routes,route_long_name,fr,PORTE DE NAMUR - HAREN,PORTE DE NAMUR - HAREN
routes,route_long_name,nl,NAAMSEPOORT - HAREN,PORTE DE NAMUR - HAREN
routes,route_long_name,fr,PORTE DE NAMUR - SAINTE-ANNE,PORTE DE NAMUR - SAINTE-ANNE
routes,route_long_name,nl,NAAMSEPOORT - SINT-ANNA,PORTE DE NAMUR - SAINTE-ANNE
routes,route_long_name,fr,ROI BAUDOUIN - ELISABETH,ROI BAUDOUIN - ELISABETH
routes,route_long_name,nl,KONING BOUDEWIJN - ELISABETH,ROI BAUDOUIN - ELISABETH
routes,route_long_name,fr,ROODEBEEK - SAINT-VINCENT,ROODEBEEK - SAINT-VINCENT
routes,route_long_name,nl,ROODEBEEK - SINT-VINCENTIUS,ROODEBEEK - SAINT-VINCENT
routes,route_long_name,fr,ROODEBEEK - VIADUC E40,ROODEBEEK - VIADUC E40
routes,route_long_name,nl,ROODEBEEK - VIADUCT E40,ROODEBEEK - VIADUC E40
routes,route_long_name,fr,SCHAERBEEK GARE - ESPLANADE,SCHAERBEEK GARE - ESPLANADE
routes,route_long_name,nl,SCHAARBEEK STATION - ESPLANADE,SCHAERBEEK GARE - ESPLANADE
routes,route_long_name,fr,SCHAERBEEK GARE - FORT-JACO,SCHAERBEEK GARE - FORT-JACO
routes,route_long_name,nl,SCHAARBEEK STATION - FORT-JACO,SCHAERBEEK GARE - FORT-JACO
routes,route_long_name,fr,SCHAERBEEK GARE - JULES BORDET,SCHAERBEEK GARE - JULES BORDET
routes,route_long_name,nl,SCHAARBEEK STATION - JULES BORDET,SCHAERBEEK GARE - JULES BORDET
routes,route_long_name,fr,SCHUMAN - BUDA,SCHUMAN - BUDA
routes,route_long_name,nl,SCHUMAN - BUDA,SCHUMAN - BUDA
routes,route_long_name,fr,SIMONIS - BEEKKANT,SIMONIS - BEEKKANT
routes,route_long_name,nl,SIMONIS - BEEKKANT,SIMONIS - BEEKKANT
routes,route_long_name,fr,SIMONIS - DE WAND,SIMONIS - DE WAND
routes,route_long_name,nl,SIMONIS - DE WAND,SIMONIS - DE WAND
routes,route_long_name,fr,SIMONIS - ELISABETH,SIMONIS - ELISABETH
routes,route_long_name,nl,SIMONIS - ELISABETH,SIMONIS - ELISABETH
routes,route_long_name,fr,STADE - GARE DU MIDI,STADE - GARE DU MIDI
routes,route_long_name,nl,STADION - ZUIDSTATION,STADE - GARE DU MIDI
routes,route_long_name,fr,STADE - LEGRAND,STADE - LEGRAND
routes,route_long_name,nl,STADION - LEGRAND,STADE - LEGRAND
routes,route_long_name,fr,TRONE - FOREST (BERVOETS),TRONE - FOREST (BERVOETS)
routes,route_long_name,nl,TROON - VORST (BERVOETS),TRONE - FOREST (BERVOETS)
routes,route_long_name,fr,UCCLE-STALLE - CLEMENCE EVERARD,UCCLE-STALLE - CLEMENCE EVERARD
routes,route_long_name,nl,CLEMENCE EVERARD - UKKEL-STALLE,UCCLE-STALLE - CLEMENCE EVERARD
routes,route_long_name,fr,ULB - ADEPS,ULB - ADEPS
routes,route_long_name,nl,ULB - ADEPS,ULB - ADEPS
routes,route_long_name,fr,UZ-VUB - GARE DU NORD,UZ-VUB - GARE DU NORD
routes,route_long_name,nl,UZ-VUB - NOORDSTATION,UZ-VUB - GARE DU NORD
routes,route_long_name,fr,VANDERKINDERE - HEYSEL,VANDERKINDERE - HEYSEL
routes,route_long_name,nl,VANDERKINDERE - HEIZEL,VANDERKINDERE - HEYSEL
routes,route_long_name,fr,VILVOORDE STATION - ALBERT II,VILVOORDE STATION - ALBERT II
routes,route_long_name,nl,VILVOORDE STATION - ALBERT II,VILVOORDE STATION - ALBERT II
routes,route_long_name,fr,WESTLAND SHOPPING - GARE CENTRALE,WESTLAND SHOPPING - GARE CENTRALE
routes,route_long_name,nl,WESTLAND SHOPPING - CENTRAAL STATION,WESTLAND SHOPPING - GARE CENTRALE
routes,route_long_name,fr,WESTLAND SHOPPING - HOPITAL MILITAIRE,WESTLAND SHOPPING - HOPITAL MILITAIRE
routes,route_long_name,nl,WESTLAND SHOPPING - MILITAIR HOSPITAAL,WESTLAND SHOPPING - HOPITAL MILITAIRE
stops,stop_name,fr,4 - Boulevard Anspach,4 - Boulevard Anspach
stops,stop_name,nl,4 - Anspachlaan,4 - Boulevard Anspach
stops,stop_name,fr,2 - Place De Brouckère,2 - Place De Brouckère
stops,stop_name,nl,2 - De Brouckèreplein,2 - Place De Brouckère
stops,stop_name,fr,3 - Place De Brouckère,3 - Place De Brouckère
stops,stop_name,nl,3 - De Brouckèreplein,3 - Place De Brouckère
stops,stop_name,fr,1 - Place De Brouckère,1 - Place De Brouckère
stops,stop_name,nl,1 - De Brouckèreplein,1 - Place De Brouckère
stops,stop_name,fr,1 - Putterie,1 - Putterie
stops,stop_name,nl,1 - Putterij,1 - Putterie
stops,stop_name,fr,2 - Rue des Colonies,2 - Rue des Colonies
stops,stop_name,nl,2 - Koloniënstraat,2 - Rue des Colonies
stops,stop_name,fr,3 - Rue des Colonies,3 - Rue des Colonies
stops,stop_name,nl,3 - Koloniënstraat,3 - Rue des Colonies
stops,stop_name,fr,5 - Rue Montagne du Parc,5 - Rue Montagne du Parc
stops,stop_name,nl,5 - Warandeberg,5 - Rue Montagne du Parc
stops,stop_name,fr,6 - Putterie,6 - Putterie
stops,stop_name,nl,6 - Putterij,6 - Putterie
stops,stop_name,fr,7 - Rue de Loxum,7 - Rue de Loxum
stops,stop_name,nl,7 - Loksumstraat,7 - Rue de Loxum
stops,stop_name,fr,8 - Rue de Loxum,8 - Rue de Loxum
stops,stop_name,nl,8 - Loksumstraat,8 - Rue de Loxum
stops,stop_name,fr,1 - Rue Royale,1 - Rue Royale
stops,stop_name,nl,1 - Koningsstraat,1 - Rue Royale
stops,stop_name,fr,1 - Rue de la Loi,1 - Rue de la Loi
stops,stop_name,nl,1 - Wetstraat,1 - Rue de la Loi
stops,stop_name,fr,2 - Rue de la Loi,2 - Rue de la Loi
stops,stop_name,nl,2 - Wetstraat,2 - Rue de la Loi
